Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
0.8688577953850842,"InChI=1S/C20H20O7/c1-5-9(2)13-8-15(11(4)18(23)17(13)19(24)25)27-20(26)16-10(3)6-12(21)7-14(16)22/h5-8,21-23H,1-4H3,(H,24,25)",696.0;348.0;348.0;1684.0;1584.0;696.0,2,372.120903,338305,C20H20O7,N,CC=C(C)c1cc(OC(=O)c2c(C)cc(O)cc2O)c(C)c(O)c1C(=O)O,283.0962829589844:[C17H16O4-H]+;284.1048583984375:[C17H16O4]+;312.0988464355469:[C18H16O5]+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,MSAPYHMOHNMMPH,630.2568150555791,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,MSAPYHMOHNMMPH-UHFFFAOYSA-N,6,25
0.8688577953850842,"InChI=1S/C20H20O7/c1-20(2)19(25)18(24)11-5-9(3-4-14(11)27-20)15-8-13(23)17-12(22)6-10(21)7-16(17)26-15/h3-7,15,18-19,21-22,24-25H,8H2,1-2H3",696.0;348.0;348.0;1684.0;1584.0;696.0,2,372.120903,396555,C20H20O7,N,CC1(C)Oc2ccc(C3CC(=O)c4c(O)cc(O)cc4O3)cc2C(O)C1O,283.0962829589844:[C17H16O4-H]+;284.1048583984375:[C17H16O4]+;312.0988464355469:[C18H16O5]+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,SJILHXXGADEART,630.2568150555791,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,SJILHXXGADEART-UHFFFAOYSA-N,6,25
0.8688577953850842,"InChI=1S/C20H20O7/c1-20(2)19(26)17(25)13-7-10(8-16(24)18(13)27-20)3-6-14(22)12-5-4-11(21)9-15(12)23/h3-9,17,19,21,23-26H,1-2H3",696.0;348.0;348.0;1684.0;1584.0;696.0,2,372.120903,447288,C20H20O7,N,CC1(C)Oc2c(O)cc(C=CC(=O)c3ccc(O)cc3O)cc2C(O)C1O,283.0962829589844:[C17H16O4-H]+;284.1048583984375:[C17H16O4]+;312.0988464355469:[C18H16O5]+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,VRYBZCIONJZZPL,630.2568150555791,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,VRYBZCIONJZZPL-UHFFFAOYSA-N,6,25
0.8659707042240931,"InChI=1S/C20H20O7/c1-9-16(24-3)10(2)18-14(17(9)25-4)15(23)20(26-5)19(27-18)11-6-7-12(21)13(22)8-11/h6-8,21-22H,1-5H3",696.0;348.0;348.0;1420.0;1320.0;820.0,2,372.120903,63947,C20H20O7,N,COc1c(C)c(OC)c2c(=O)c(OC)c(-c3ccc(O)c(O)c3)oc2c1C,283.0962829589844:[C17H16O4-H]+;284.1048583984375:[C17H16O4]+;312.0988464355469:[C18H14O5+H]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,UJOZXQZIPYQFLD,628.1625610941527,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,UJOZXQZIPYQFLD-UHFFFAOYSA-N,6,25
0.8659707042240931,"InChI=1S/C20H20O7/c1-8(2)6-7-10-9(3)11-12-13(15(10)21)19(23)27-20(24)14(12)16(22)18(26-5)17(11)25-4/h6,23-24H,7H2,1-5H3",696.0;348.0;348.0;1420.0;1320.0;820.0,2,372.120903,323102,C20H20O7,N,COc1c(OC)c2c(C)c(CC=C(C)C)c(=O)c3c(O)oc(O)c(c1=O)c23,283.0962829589844:[C17H16O4-H]+;284.1048583984375:[C17H16O4]+;312.0988464355469:[C18H14O5+H]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,WDMGUGYJTNNSJQ,628.1625610941527,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,WDMGUGYJTNNSJQ-UHFFFAOYSA-N,6,25
0.8659707042240931,"InChI=1S/C20H20O7/c1-9-15(22)14-16(23)20(26-5)19(27-18(14)10(2)17(9)25-4)11-6-7-12(21)13(8-11)24-3/h6-8,21-22H,1-5H3",696.0;348.0;348.0;1420.0;1320.0;820.0,2,372.120903,485130,C20H20O7,N,COc1cc(-c2oc3c(C)c(OC)c(C)c(O)c3c(=O)c2OC)ccc1O,283.0962829589844:[C17H16O4-H]+;284.1048583984375:[C17H16O4]+;312.0988464355469:[C18H14O5+H]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,BTLJJJSGZVZCGB,628.1625610941527,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,BTLJJJSGZVZCGB-UHFFFAOYSA-N,6,25
0.8641391913153335,"InChI=1S/C20H20O7/c1-7-6-9(21)11-12-10(7)17(24)20(25)18(27-8(2)19(20,3)4)13(12)15(23)16(26-5)14(11)22/h6,8,21,23,25H,1-5H3/t8-,20+/m1/s1",696.0;348.0;348.0;1056.0;1056.0;1068.0,2,372.120903,332484,C20H20O7,N,COC1=C(O)C2=C3O[C@H](C)C(C)(C)[C@]3(O)C(=O)c3c(C)cc(O)c(c32)C1=O,283.0962829589844:[C17H15O4]+;284.1048583984375:[C17H15O4]+H+;312.0988464355469:[C18H15O5]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,SQFXPLBJSA,HMMFFOZWOALJDZ,626.8340082530098,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,HMMFFOZWOALJDZ-SQFXPLBJSA-N,6,25
0.8638483465600796,"InChI=1S/C20H20O7/c1-9-6-15(26-5)12(4)19(10(9)2)27-20(25)16-11(3)13(7-21)17(23)14(8-22)18(16)24/h6-8,23-24H,1-5H3",696.0;348.0;348.0;1784.0;1684.0;708.0,2,372.120903,385828,C20H20O7,N,COc1cc(C)c(C)c(OC(=O)c2c(C)c(C=O)c(O)c(C=O)c2O)c1C,283.0962829589844:[C17H17O4-2H]+;284.1048583984375:[C17H17O4-H]+;312.0988464355469:[C18H16O5]+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,COJRBNIKTUZKMH,626.623033695268,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,COJRBNIKTUZKMH-UHFFFAOYSA-N,6,25
0.8626993845712146,"InChI=1S/C20H20O7/c1-25-16-9-12(8-15(23)18(16)24)19-14(10-22)13-6-11(4-3-5-21)7-17(26-2)20(13)27-19/h3-9,14,19,22-24H,10H2,1-2H3",720.0;360.0;360.0;1572.0;1572.0;696.0,2,372.120903,406229,C20H20O7,N,COc1cc(C2Oc3c(OC)cc(C=CC=O)cc3C2CO)cc(O)c1O,283.0962829589844:[C17H15O4]+;284.1048583984375:[C17H15O4]+H+;312.0988464355469:[C18H16O5]+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,USSBRSIZHILPBL,625.7895933698566,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,USSBRSIZHILPBL-UHFFFAOYSA-N,6,25
0.8626993845712146,"InChI=1S/C20H20O7/c1-25-16-9-12(8-15(23)18(16)24)19-14(10-22)13-6-11(4-3-5-21)7-17(26-2)20(13)27-19/h6-10,21,23-24H,3-5H2,1-2H3",720.0;360.0;360.0;1572.0;1572.0;696.0,2,372.120903,465513,C20H20O7,N,COc1cc(-c2oc3c(OC)cc(CCCO)cc3c2C=O)cc(O)c1O,283.0962829589844:[C17H15O4]+;284.1048583984375:[C17H15O4]+H+;312.0988464355469:[C18H16O5]+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,FJJBSMAMHGBNBY,625.7895933698566,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,FJJBSMAMHGBNBY-UHFFFAOYSA-N,6,25
0.8570924440005526,"InChI=1S/C20H20O7/c1-19(17(23)11-5-7-13(21)15(9-11)25-3)20(2,27-19)18(24)12-6-8-14(22)16(10-12)26-4/h5-10,21-22H,1-4H3",696.0;348.0;348.0;1584.0;1584.0;820.0,2,372.120903,349389,C20H20O7,N,COc1cc(C(=O)C2(C)OC2(C)C(=O)c2ccc(O)c(OC)c2)ccc1O,283.0962829589844:[C17H15O4]+;284.1048583984375:[C17H15O4]+H+;312.0988464355469:[C18H14O5+H]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,ZDJWTWORZULMCQ,621.7224001823855,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,ZDJWTWORZULMCQ-UHFFFAOYSA-N,6,25
0.8484746217325851,"InChI=1S/C20H20O7/c1-27-20(26)14(8-13-4-7-17(23)19(25)10-13)11-15(21)5-2-12-3-6-16(22)18(24)9-12/h2-7,9-10,14,22-25H,8,11H2,1H3",1684.0;360.0;360.0;1584.0;1572.0;448.0,2,372.120903,434095,C20H20O7,N,COC(=O)C(CC(=O)C=Cc1ccc(O)c(O)c1)Cc1ccc(O)c(O)c1,283.0962829589844:[C17H15O4]+;284.1048583984375:[C17H16O4]+;312.0988464355469:[C18H17O5-H]+;343.0804443359375:[C18H16O7-H]+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,FYOVPQGQGKGSRH,615.4711571778648,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,FYOVPQGQGKGSRH-UHFFFAOYSA-N,6,25
0.848341152816713,"InChI=1S/C20H20O7/c1-24-16-9-12(4-5-14(16)21)15-10-13(20(23)27-15)6-11-7-17(25-2)19(22)18(8-11)26-3/h4-9,15,21-22H,10H2,1-3H3",720.0;360.0;360.0;1584.0;1584.0;820.0,2,372.120903,433720,C20H20O7,N,COc1cc(C2CC(=Cc3cc(OC)c(O)c(OC)c3)C(=O)O2)ccc1O,283.0962829589844:[C17H15O4]+;284.1048583984375:[C17H15O4]+H+;312.0988464355469:[C18H14O5+H]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,PNSSOAJYLBAZQQ,615.3743407663953,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,PNSSOAJYLBAZQQ-UHFFFAOYSA-N,6,25
0.848341152816713,"InChI=1S/C20H20O7/c1-24-15-7-10(3-5-13(15)21)18-12-9-26-19(17(12)20(23)27-18)11-4-6-14(22)16(8-11)25-2/h3-8,12,17-19,21-22H,9H2,1-2H3/t12-,17-,18-,19-/m0/s1",720.0;360.0;360.0;1584.0;1584.0;820.0,2,372.120903,549645,C20H20O7,N,COc1cc([C@@H]2OC(=O)[C@H]3[C@@H]2CO[C@H]3c2ccc(O)c(OC)c2)ccc1O,283.0962829589844:[C17H15O4]+;284.1048583984375:[C17H15O4]+H+;312.0988464355469:[C18H14O5+H]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,TUCQFJRYSA,JOVBAVJQHJYOID,615.3743407663953,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,JOVBAVJQHJYOID-TUCQFJRYSA-N,6,25
0.8480945654125828,"InChI=1S/C20H20O7/c1-20(2)12-6-13(23)8(7-21)3-10(12)16-17(25)11-4-9(22)5-14(24)15(11)18(26)19(16)27-20/h3-5,10,12-13,21-24H,6-7H2,1-2H3",696.0;348.0;348.0;1320.0;1420.0;1044.0,2,372.120903,488663,C20H20O7,N,CC1(C)OC2=C(C(=O)c3cc(O)cc(O)c3C2=O)C2C=C(CO)C(O)CC21,283.0962829589844:[C17H14O4]+H+;284.1048583984375:[C17H14O4+H]+H+;312.0988464355469:[C18H15O5]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,SAUXNHFIRMCZCG,615.1954698478337,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,SAUXNHFIRMCZCG-UHFFFAOYSA-N,6,25
0.8480945654125828,"InChI=1S/C20H20O7/c1-20(2)12-6-13(23)8(7-21)3-10(12)16-17(25)11-4-9(22)5-14(24)15(11)18(26)19(16)27-20/h3-5,13,21-26H,6-7H2,1-2H3",696.0;348.0;348.0;1320.0;1420.0;1044.0,2,372.120903,557041,C20H20O7,N,CC1(C)Oc2c(c(O)c3cc(O)cc(O)c3c2O)C2=C1CC(O)C(CO)=C2,283.0962829589844:[C17H14O4]+H+;284.1048583984375:[C17H14O4+H]+H+;312.0988464355469:[C18H15O5]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,XDTGIHZXYQBYAM,615.1954698478337,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,XDTGIHZXYQBYAM-UHFFFAOYSA-N,6,25
0.8457159721838666,"InChI=1S/C20H20O7/c1-7-11-12-9(6-10(26-5)15(22)13(12)16(23)14(7)21)17(24)20(25)18(11)27-8(2)19(20,3)4/h6,8,21-22,25H,1-5H3/t8-,20?/m1/s1",696.0;348.0;348.0;1420.0;1320.0;1068.0,2,372.120903,324393,C20H20O7,N,COc1cc2c3c(c1O)C(=O)C(O)=C(C)C3=C1O[C@H](C)C(C)(C)C1(O)C2=O,283.0962829589844:[C17H16O4-H]+;284.1048583984375:[C17H16O4]+;312.0988464355469:[C18H15O5]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,PMLQENADSA,PQICYTPGRSKLQC,613.4700728949538,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,PQICYTPGRSKLQC-PMLQENADSA-N,6,25
0.8415380092995011,"InChI=1S/C20H20O7/c1-10-16(12-6-7-13(23-2)18(22)19(12)27-10)17(21)11-8-14(24-3)20(26-5)15(9-11)25-4/h6-9,22H,1-5H3",708.0;348.0;348.0;2067.0;1967.0;820.0,2,372.120903,61658,C20H20O7,N,COc1cc(C(=O)c2c(C)oc3c(O)c(OC)ccc23)cc(OC)c1OC,283.0962829589844:[C17H16O4-H]+;284.1048583984375:[C17H16O4]+;312.0988464355469:[C18H14O5+H]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,RADMJHVVIZTENA,610.4394393495028,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,RADMJHVVIZTENA-UHFFFAOYSA-N,6,25
0.8402799291104477,"InChI=1S/C20H20O7/c1-7(6-21)10-14(22)11-13(17(25)15(10)23)20(3)5-4-9-8(2)19(26)27-18(12(9)20)16(11)24/h7,21-23,25H,4-6H2,1-3H3",696.0;348.0;348.0;1432.0;1332.0;1144.0,2,372.120903,449057,C20H20O7,N,Cc1c2c3c(oc1=O)C(=O)c1c(O)c(C(C)CO)c(O)c(O)c1C3(C)CC2,283.0962829589844:[C17H16O4-H]+;284.1048583984375:[C17H16O4]+;312.0988464355469:[C18H17O5-H]+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,WRUFFDREDJHSIU,609.5268462678168,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,WRUFFDREDJHSIU-UHFFFAOYSA-N,6,25
0.8381454792567573,"InChI=1S/C20H20O7/c1-11-8-13(25-19(11)22)9-20(2)15(27-20)10-24-14-6-4-12-5-7-16(21)26-17(12)18(14)23-3/h4-7,13,15H,1,8-10H2,2-3H3",708.0;348.0;348.0;1432.0;1332.0;1156.0,2,372.120903,479602,C20H20O7,N,C=C1CC(CC2(C)OC2COc2ccc3ccc(=O)oc3c2OC)OC1=O,283.0962829589844:[C17H16O4-H]+;284.1048583984375:[C17H16O4]+;312.0988464355469:[C18H17O5-H]+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,PERYWCVGFJULIR,607.9785473703125,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,PERYWCVGFJULIR-UHFFFAOYSA-N,6,25
0.8368377119603263,"InChI=1S/C20H20O7/c1-7-6-9(21)11-12-10(7)18-20(25,19(3,4)8(2)27-18)17(24)13(12)15(23)16(26-5)14(11)22/h6,8,22-23,25H,1-5H3/t8-,20+/m1/s1",696.0;348.0;348.0;1584.0;1584.0;1068.0,2,372.120903,337021,C20H20O7,N,COc1c(O)c2c3c(c1O)C(=O)[C@]1(O)C(=C3C(C)=CC2=O)O[C@H](C)C1(C)C,283.0962829589844:[C17H15O4]+;284.1048583984375:[C17H15O4]+H+;312.0988464355469:[C18H15O5]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,SQFXPLBJSA,PKJJEYCUTMFGJW,607.0299119831867,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,PKJJEYCUTMFGJW-SQFXPLBJSA-N,6,25
0.8364073497837927,"InChI=1S/C20H20O7/c1-22-13-8-17(23-2)20(18(9-13)24-3)19(25-4)10-14(21)12-5-6-15-16(7-12)27-11-26-15/h5-10H,11H2,1-4H3",720.0;360.0;360.0;1944.0;1944.0;820.0,2,372.120903,389243,C20H20O7,N,COC(=CC(=O)c1ccc2c(c1)OCO2)c1c(OC)cc(OC)cc1OC,283.0962829589844:[C17H15O4]+;284.1048583984375:[C17H15O4]+H+;312.0988464355469:[C18H14O5+H]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,ITIDHIOFTQUBBQ,606.7177335160737,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,ITIDHIOFTQUBBQ-UHFFFAOYSA-N,6,25
0.8364073497837927,"InChI=1S/C20H20O7/c1-22-16-8-15-17(20(24-3)19(16)23-2)18(21)12(9-25-15)6-11-4-5-13-14(7-11)27-10-26-13/h4-5,7-8,12H,6,9-10H2,1-3H3",720.0;360.0;360.0;1944.0;1944.0;820.0,2,372.120903,439747,C20H20O7,N,COc1cc2c(c(OC)c1OC)C(=O)C(Cc1ccc3c(c1)OCO3)CO2,283.0962829589844:[C17H15O4]+;284.1048583984375:[C17H15O4]+H+;312.0988464355469:[C18H14O5+H]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,SOHYOYAZJUPKIH,606.7177335160737,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,SOHYOYAZJUPKIH-UHFFFAOYSA-N,6,25
0.8355261073377553,"InChI=1S/C20H20O7/c1-20(2)16(24)6-11-15(27-20)7-14(23)17-18(25)12(8-26-19(11)17)10-4-3-9(21)5-13(10)22/h3-5,7,12,16,21-24H,6,8H2,1-2H3",696.0;348.0;348.0;1684.0;1584.0;1056.0,2,372.120903,86572,C20H20O7,N,CC1(C)Oc2cc(O)c3c(c2CC1O)OCC(c1ccc(O)cc1O)C3=O,283.0962829589844:[C17H16O4-H]+;284.1048583984375:[C17H16O4]+;312.0988464355469:[C18H15O5]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,YBSZKJGFDYIZGI,606.0784930554582,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,YBSZKJGFDYIZGI-UHFFFAOYSA-N,6,25
0.8355261073377553,"InChI=1S/C20H20O7/c1-4-5-13-7-11-8-15(23)20(3,18(24)17(11)26-13)27-19(25)16-10(2)6-12(21)9-14(16)22/h4-7,9,15,21-23H,8H2,1-3H3/b5-4+/t15-,20-/m1/s1",696.0;348.0;348.0;1684.0;1584.0;1056.0,2,372.120903,316364,C20H20O7,N,C/C=C/c1cc2c(o1)C(=O)[C@](C)(OC(=O)c1c(C)cc(O)cc1O)[C@H](O)C2,283.0962829589844:[C17H16O4-H]+;284.1048583984375:[C17H16O4]+;312.0988464355469:[C18H15O5]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,XHSUDLSASA,JOYCBRUDRSSQCN,606.0784930554582,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,JOYCBRUDRSSQCN-XHSUDLSASA-N,6,25
0.8355261073377553,"InChI=1S/C20H20O7/c1-20(2)17(25)5-10-3-9(4-14(24)19(10)27-20)15-8-13(23)18-12(22)6-11(21)7-16(18)26-15/h3-4,6-7,15,17,21-22,24-25H,5,8H2,1-2H3",696.0;348.0;348.0;1684.0;1584.0;1056.0,2,372.120903,402036,C20H20O7,N,CC1(C)Oc2c(O)cc(C3CC(=O)c4c(O)cc(O)cc4O3)cc2CC1O,283.0962829589844:[C17H16O4-H]+;284.1048583984375:[C17H16O4]+;312.0988464355469:[C18H15O5]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,ASQDBJSRWIDYKK,606.0784930554582,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,ASQDBJSRWIDYKK-UHFFFAOYSA-N,6,25
0.8355261073377553,"InChI=1S/C20H20O7/c1-20(2)16(23)7-11-14(27-20)4-3-10(18(11)24)12-8-26-15-6-9(21)5-13(22)17(15)19(12)25/h3-6,12,16,21-24H,7-8H2,1-2H3",696.0;348.0;348.0;1684.0;1584.0;1056.0,2,372.120903,432553,C20H20O7,N,CC1(C)Oc2ccc(C3COc4cc(O)cc(O)c4C3=O)c(O)c2CC1O,283.0962829589844:[C17H16O4-H]+;284.1048583984375:[C17H16O4]+;312.0988464355469:[C18H15O5]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,YACZUBKNMXSTQK,606.0784930554582,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,YACZUBKNMXSTQK-UHFFFAOYSA-N,6,25
0.8320156405800089,"InChI=1S/C20H20O7/c1-11-18(12-3-5-14-16(7-12)25-9-23-14)27-20(22,19(11,2)21)13-4-6-15-17(8-13)26-10-24-15/h3-8,11,18,21-22H,9-10H2,1-2H3",696.0;348.0;348.0;1784.0;1684.0;1056.0,2,372.120903,446330,C20H20O7,N,CC1C(c2ccc3c(c2)OCO3)OC(O)(c2ccc3c(c2)OCO3)C1(C)O,283.0962829589844:[C17H17O4-2H]+;284.1048583984375:[C17H17O4-H]+;312.0988464355469:[C18H15O5]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,USEXULCBBRQLCW,603.5320514975332,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,USEXULCBBRQLCW-UHFFFAOYSA-N,6,25
0.8312000012825007,"InChI=1S/C20H20O7/c1-9-3-11-13(21)5-17-20(26-8-25-17)18(11)19(22,10(9)2)12-4-15-16(24-7-23-15)6-14(12)27-20/h4-6,9-11,18,22H,3,7-8H2,1-2H3",696.0;348.0;348.0;1784.0;1684.0;1068.0,2,372.120903,444881,C20H20O7,N,CC1CC2C(=O)C=C3OCOC34Oc3cc5c(cc3C(O)(C1C)C24)OCO5,283.0962829589844:[C17H17O4-2H]+;284.1048583984375:[C17H17O4-H]+;312.0988464355469:[C18H15O5]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,MMISHXZAVRHZLQ,602.9403986072534,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,MMISHXZAVRHZLQ-UHFFFAOYSA-N,6,25
0.8312000012825007,"InChI=1S/C20H20O7/c1-9-6-19(22)15(21)5-16-20(26-8-25-16)18(19)17(10(9)2)11-3-13-14(24-7-23-13)4-12(11)27-20/h3-5,9-10,17-18,22H,6-8H2,1-2H3",696.0;348.0;348.0;1784.0;1684.0;1068.0,2,372.120903,543684,C20H20O7,N,CC1CC2(O)C(=O)C=C3OCOC34Oc3cc5c(cc3C(C1C)C24)OCO5,283.0962829589844:[C17H17O4-2H]+;284.1048583984375:[C17H17O4-H]+;312.0988464355469:[C18H15O5]+H+;343.0804443359375:[C18H14O7]+H+;357.09661865234375:[C19H17O7]+;358.102294921875:[C19H17O7]+H+,UHFFFAOYSA,LRDZBWWOVQELFI,602.9403986072534,283.0962829589844_552.6;284.1048583984375_323.5;312.0988464355469_999.0;343.0804443359375_669.5;357.09661865234375_393.8;358.102294921875_368.8,LRDZBWWOVQELFI-UHFFFAOYSA-N,6,25
